statename,Year,state_power_dem,de_ind,de_mor,de_trad,boat_prog,state,same_date,citi_1,inst6016_1,nominate_dim1,IPD,NBD,CCD,OPD,CPD,COD,CPR,NBR,IPR,OPR,CCR,COR,Split,Dem_Winner,Dem_2nd,Dem_3rd,Dem_4th,Dem_Other,Rep_Winner,Rep_2nd,Rep_3rd,Rep_4th,Rep_Other,Incumbent_D,Incumbent_R,changeD,changeR,PD,PR,primaryDem,primaryRep,IA_dummy,NH_dummy,South,South_ext,fedupperdem,fedupperother,fedtotalupper,fedlowerdem,fedlowerother,fedtotallower,senate_dem,senate_rep,house_dem,house_rep,house_D,house_R,house_D2,house_R2,changeD2,counter,favsonD,counter2,_spline1,zciti_1,zinst_1,zdiff_1,int_1,gov,sen_dem_in_sess,sen_tot_in_sess,hs_dem_in_sess,hs_tot_in_sess,house,sen,uni_dem,nom_y_dem,partyid_dd,z_Berry_State,z_Berry_Div,mood,z_Enns_Mood,z_Enns_Div,recipientcfscore,z_Bonica_CFScore,z_Bonica_Div,z_mood_cfscore_div,z_mood_Berry_div,Tashijan,swing,party_regist,_est_m2,_est_m1,_est_m4,_est_m3,_merge,pop,gdp,gdp_percap,density
Mississippi,1984,.85032403,0,0,1,1,24,0,29.57356834411621,55.57092666625977,.11475,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,-1,0,0,1,1,0,0,1,1,1,0,2,3,0,5,.5,.5,.60000002,.40000001,1,,1,0,0,4,0,16,-2901.3333,-1.2264667,.095624059,.45699883,3.3935668,0,48,52,116,122,.95081967,.92307693,1,-1.6834655,52.4911,-2.1101744,.88370776,47.507999,2.2574625,3.940928,-.2778,-2.1957817,.96931505,4.4532442,4.3676367,0,0,1,1,1,1,1,3,2599000,25967300608,9.9912663,49.700001
Mississippi,1988,.82111877,0,0,1,1,24,1,41.27409744262695,58.29979705810547,.169,1,0,0,0,0,0,0,0,1,0,0,0,0,8.300000000000001,44.4,33.3,0,14.1,66,16.9,13.5,0,3.6,0,0,1,1,1,1,4,4,0,0,1,1,1,0,2,4,0,5,.5,.5,.80000001,.2,1,,1,0,1,5,0,20,-4938.6665,-.80808812,.58009547,.32968658,6.9753222,0,47,52,115,122,.94262296,.90384614,1,-1.1377747,56.322659,-1.6897454,.8816573,45.720001,.39907795,1.5368526,-.3070000000000001,-2.4550717,1.6469836,2.8541496,2.0888233,1,0,1,1,1,1,1,3,2620000,33530800128,12.798016,41.299999
Mississippi,1992,.64324909,0,0,1,1,24,1,28.97668838500977,55.24144744873047,.1082,1,0,0,0,0,0,0,0,1,0,0,0,0,73.09999999999999,8.1,9.6,0,9.199999999999999,72.3,16.7,0,0,11,0,1,0,0,1,1,4,4,0,0,1,1,0,0,2,5,0,5,0,1,1,0,1,,1,0,0,0,0,0,0,-1.4588261,.17072596,.41068149,3.1352777,0,44,52,100,122,.81967211,.84615386,1,-1.8695076,53.7841,-2.1960385,.73721242,47.806,1.5920396,3.4615471,-.1511875,-2.0793145,.62048841,3.6713541,3.7880781,1,0,1,1,1,1,1,3,2615000,40862101504,15.626042,61.799999
Mississippi,1996,.53421223,0,0,1,1,24,1,18.27911567687988,44.22786712646484,.1275,1,0,0,0,0,0,0,0,1,0,0,0,0,92.5,0,0,0,7.5,60.3,25.9,1.8,8,4,1,0,0,0,1,1,4,4,0,0,1,1,0,0,2,3,0,5,0,1,.60000002,.40000001,1,,1,0,0,1,0,4,-53.333332,-1.9411041,-.20612876,-.1045177,2.3305871,1,34,52,88,122,.72131145,.65384614,0,-1.8365864,55.768089,-2.0799255,.13882148,36.771999,.7221002,2.5586865,-.02,-1.5613631,-.37974095,2.2834632,2.8020258,1,0,1,1,1,1,1,3,2710000,54984298496,20.28941,23.799999
Mississippi,2000,.5743193,0,0,1,1,24,1,35.17971038818359,46.48725891113281,.21766666,0,0,0,1,0,0,0,0,0,1,0,0,0,89.59999999999999,8.6,0,0,1.8,87.90000000000001,5.4,5.6,0,1.1,0,0,1,1,1,1,5,5,0,0,1,1,0,0,2,3,0,5,0,1,.60000002,.40000001,1,,1,0,1,2,0,8,-426.66666,-1.0747584,.023612989,-.11678749,7.6574497,1,34,52,84,122,.6885246,.65384614,0,-.95797092,62.00079,-1.2943207,.21956229,32.898998,.77120519,1.729176,-.3354677419354839,-2.2412417,1.1664833,3.0124469,2.065526,1,0,1,1,1,1,1,3,2845000,63827197952,22.434868,387
Mississippi,2004,.52330226,0,0,1,1,24,1,38.31859588623047,63.88330078125,.28049999,0,0,0,1,0,0,0,0,0,1,0,0,0,78.40000000000001,7.3,2.6,0,11.7,92.5,0,0,0,7.5,0,1,0,0,1,1,5,5,0,0,1,1,0,0,2,2,0,4,0,1,.5,.5,,,0,0,0,0,0,0,0,-.79248703,1.2438148,-.49277836,10.748366,0,32,52,82,122,.67213112,.61538464,1,-.29970866,65.272827,-.61713779,-.17534924,41.379002,.13485526,.43456393,-.3264766839378238,-2.4325507,1.6400636,2.5674059,.75199306,1,0,1,1,1,1,1,3,2887000,73332203520,25.400833,44.099998
Mississippi,2008,.45769969,0,0,1,1,24,0,42.91822814941406,42.24094390869141,.19066666,0,0,0,1,0,0,0,0,0,1,0,0,0,60.8,37,.9,0,1.2,78.90000000000001,12.5,1.5,0,7.1,0,0,0,0,1,1,5,5,0,0,1,1,0,0,2,3,0,4,0,1,.75,.25,1,,0,0,0,1,0,4,-53.333332,-1.1333539,-.5171544,.11955488,8.183075,1,26,52,73,122,.59836066,.5,0,-1.2529088,,,,40.748001,-.32165724,.93125159,-.1585202312138729,-2.2631605,1.1298065,1.9415033,,1,0,1,1,1,1,1,3,2940000,91057602560,30.971973,116
Mississippi,2012,.31704974,0,0,1,1,24,0,45.37379455566406,47.92406845092773,.51599997,0,0,0,1,0,0,0,0,0,1,0,0,0,100,0,0,0,0,30.6,32.8,31.2,4.4,1,1,0,0,0,1,1,5,5,0,0,1,1,0,0,2,1,0,4,0,1,.25,.75,,1,0,0,0,2,0,8,-426.66666,-.1863738,.27275571,-2.1381533,23.412876,1,26,52,72,122,.59016395,.5,0,1.9517795,,,,,,,-.0286818181818182,-2.2621686,2.0757949,,,1,0,1,1,1,1,1,3,2986000,96371597312,32.274479,27.200001
Mississippi,2016,.28144234,0,0,1,1,24,1,44.15943908691406,30.84814643859863,.51599997,0,0,0,1,0,0,0,0,0,1,0,0,0,82.5,16.6,0,0,.9,47,36,5,9,3,0,0,0,0,1,1,5,5,0,0,1,1,0,0,2,1,0,4,0,1,.25,.75,,1,0,1,0,3,0,12,-1376,-.26928377,-.54301471,-2.00142,22.78627,1,20,52,56,122,.45901638,.38461539,0,1.7321362,,,,,,,.6171249999999999,-1.255374,.98609018,,,1,0,1,1,1,1,1,3,2988000,105706700800,35.377075,75.199997
Missouri,1972,.49576569,1,0,0,1,25,0,40.29920196533203,65.85878753662109,.31927273,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,2,0,2,9,0,10,1,0,.89999998,.1,1,,1,0,0,1,0,4,-53.333332,-.36186695,1.2628617,-.45227641,12.866436,0,25,34,112,163,.68711656,.7352941,1,.090409473,68.936699,.0055442262,-.36741117,52.634998,.07184168,-.018567793,,,,,,0,0,1,1,1,1,1,3,4747000,24244699136,5.1073728,15.6
Missouri,1976,.53546333,1,0,0,1,25,0,45.04383850097656,49.9314079284668,.33327273,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2,9,0,10,1,0,.89999998,.1,1,,1,0,0,2,0,8,-426.66666,-.19697456,-.92393482,-.45195001,15.011883,1,23,34,113,163,.69325155,.67647058,0,.25497544,69.853333,.1436955,-.34067005,46.860001,.60732949,.35235405,,,,,,0,1,1,1,1,1,1,3,4787000,33001400320,6.8939629,641.70001
Missouri,1980,.53999716,1,0,0,1,25,0,41.9805793762207,66.18600463867188,.32577777,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,1,0,2,8,0,10,.5,.5,.80000001,.2,1,,1,0,0,3,0,12,-1376,.008748536,1.2821255,-.36918285,13.676339,0,21,34,117,163,.71779144,.61764705,1,.37793139,68.485573,.13693839,-.12818986,41.685001,.88268739,.50475597,.2284705882352941,-.39832953,.40707806,1.2810169,.745749,0,0,1,1,1,1,1,3,4924000,50600701952,10.27634,150.2
Missouri,1984,.49395216,1,0,0,1,25,0,52.9550895690918,51.46054458618164,.34557143,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,1,0,2,6,0,9,.5,.5,.66666669,.33333334,1,,1,0,0,4,0,16,-2901.3333,.34777305,-.31717157,-.29460892,18.299767,1,22,34,110,163,.67484665,.64705884,0,.64238197,71.055763,.53637189,-.18859884,41.917,.20242371,-.43995827,.3863,-.12165103,.46942407,.32407475,-.33394819,0,0,1,1,1,1,1,3,5004000,65537998848,13.097122,49.700001
Missouri,1988,.44060573,1,0,0,1,25,0,52.58987426757813,51.17706298828125,.34780002,1,0,0,0,0,0,0,0,1,0,0,0,0,11.6,20.2,2.8,0,65.5,42.2,41.1,11.2,0,5.6,0,0,1,1,1,1,4,4,0,0,0,0,0,0,2,5,0,9,0,1,.55555558,.44444445,,,0,0,1,5,0,20,-4938.6665,-.023117874,-.025847429,-.7482608,18.29076,1,21,34,111,163,.68098158,.61764705,0,.7251429,71.340446,.62864441,-.65176231,42.657001,-.62619722,-1.3513401,.5648620689655173,.29499468,-.31811255,-.92119193,-1.2548416,1,1,1,1,1,1,1,3,5140000,88911896576,17.298035,41.299999
Missouri,1992,.49477917,1,0,0,1,25,0,49.38701248168945,48.7885627746582,.33783334,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,-1,-1,0,0,1,1,0,0,0,0,0,0,2,6,0,9,0,1,.66666669,.33333334,1,,0,0,1,0,0,0,0,.0073518888,-.47216153,-.53963387,16.68458,1,23,34,98,163,.60122699,.67647058,0,.54698575,70.709763,.48732433,-.47997245,44.381001,.13093249,-.41605324,.4986764705882354,-.0038308976,.011182787,.13476339,-.35639185,1,0,1,1,1,1,1,3,5191000,109161603072,21.029013,66.599998
Missouri,1996,.53896135,1,0,0,1,25,0,42.18087768554688,60.77753448486328,.30066666,0,0,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,6,0,9,0,1,.66666669,.33333334,1,,1,0,0,0,0,0,0,-.19464174,1.1144363,-.14424376,12.682384,0,19,34,87,163,.53374231,.55882353,1,-.050397981,68.070381,-.12241196,-.07222978,37.264,.91940004,.96979803,.4661466666666668,-.21716824,.022526503,1.1365683,1.0418119,1,0,1,1,1,1,1,3,5369000,140059803648,26.086758,4.5
Missouri,2000,.54801685,1,0,0,1,25,0,47.6599006652832,60.95147705078125,.32160002,0,0,0,1,0,0,0,0,0,1,0,0,0,64.59999999999999,33.6,0,0,1.8,57.9,35.3,5.7,0,1.1,0,0,1,1,1,1,5,5,0,0,0,0,0,0,2,5,0,9,0,1,.55555558,.44444445,,,0,0,1,1,1,4,-53.333332,-.20172657,1.0529193,-.33161759,15.327425,0,18,34,87,163,.53374231,.52941179,1,.12989101,69.679718,.08551427,-.28724083,32.081001,.4496249,.31973389,.6753069306930689,.24709933,-.4488259,.20252557,.36411062,1,1,1,1,1,1,1,3,5595000,177360502784,31.699821,372.60001
Missouri,2004,.47216061,1,0,0,1,25,0,43.9265251159668,50.94129943847656,.35300002,0,0,0,1,0,0,0,0,0,1,0,0,0,50.6,24.6,8.699999999999999,0,16.1,95.09999999999999,0,0,0,4.9,0,1,0,0,1,1,5,5,0,0,0,0,0,0,2,4,0,9,0,1,.44444445,.55555558,,,0,0,0,0,0,0,0,-.39923927,.2317642,-.82662988,15.506064,0,14,34,73,163,.44785276,.41176471,0,.42739058,70.329178,.2073976,-.60663688,41.598999,.19019929,-.23719129,.7568149779735681,.2657021,-.66494137,-.075502813,-.017198309,1,0,1,1,1,1,1,3,5745000,204009504768,35.510792,44.099998
Missouri,2008,.47886002,1,0,0,1,25,0,60.09208679199219,30.84442901611328,.31900001,0,0,0,1,0,0,0,0,0,1,0,0,0,49.2,48,2,0,.8,33,31.5,29.3,0,6.3,0,0,0,0,1,1,5,5,0,0,0,0,1,0,2,4,0,9,.5,.5,.44444445,.55555558,,,0,0,0,1,0,4,-53.333332,.055540442,-1.3006543,-.094771177,19.169376,1,13,34,71,163,.43558282,.38235295,0,.15031162,,,,41.492001,-.18873514,-.33904678,.8776577777777778,.40727288,-.35173243,-.596008,,1,1,1,1,1,1,1,3,5956000,240158801920,40.322163,116
Missouri,2012,.3558664,1,0,0,1,25,0,47.59352111816406,47.12830352783203,.35574999,0,0,0,1,0,0,0,0,0,0,1,0,1,88.3,0,0,0,11.7,25,55,0,12,0,1,0,0,-1,1,0,5,1,0,0,0,0,1,0,2,3,0,9,.5,.5,.33333334,.66666669,,1,0,0,0,2,0,8,-426.66666,-.033998489,.22808449,-.35565984,16.931395,0,8,34,57,163,.34969324,.23529412,0,.32166135,,,,,,,.916610256410256,.26839536,-.30239385,,,1,0,1,1,1,1,1,3,6025000,260093493248,43.169044,27.200001
Missouri,2016,.31248593,1,0,0,1,25,2,41.97447967529297,46.46929168701172,.35866666,0,0,0,1,0,0,0,0,0,1,0,0,0,49.6,49.4,0,0,1,40.8,40.6,10,6,2.6,0,0,0,1,1,1,5,5,0,0,0,0,1,0,2,2,0,8,.5,.5,.25,.75,,1,0,1,0,3,0,12,-1376,-.40387225,.36816394,-.6622237,15.054847,0,9,34,44,163,.26993865,.2647059,0,.25835142,,,,,,,.8461111111111109,-.44064245,.036770195,,,1,0,1,1,1,1,1,3,6087000,294750289920,48.422916,77.099998
Montana,1972,.40435544,0,1,0,1,26,0,48.86542892456055,63.69541168212891,.417,0,0,1,0,0,0,0,0,0,0,1,0,0,100,0,0,0,0,,,,,,0,1,0,0,0,0,1,1,0,0,0,0,2,0,2,1,0,2,1,0,.5,.5,,,0,0,0,1,0,4,-53.333332,.22216915,1.0608006,-.6050182,20.376884,0,30,55,49,104,.47115386,.54545456,0,.82718736,75.069199,.60927647,-.38710731,49.790001,-.75692606,-1.5841134,,,,,,0,0,1,1,1,1,1,3,716000,3143300096,4.3900838,15.6
Montana,1976,.49809223,0,1,0,1,26,0,53.34100341796875,68.19667816162109,.36575001,0,0,0,1,0,0,0,0,0,1,0,0,0,24.6,59.4,6.3,3.4,6.3,34.6,63.1,0,0,2.2,0,0,1,1,1,1,5,5,0,0,0,0,2,0,2,2,0,2,1,0,1,0,1,,0,0,1,2,0,8,-426.66666,.24257404,1.1009747,-.29006475,19.509472,0,30,50,67,100,.67000002,.60000002,1,.53263879,72.671997,.48192438,-.23935035,42.734001,-.79629815,-1.3289369,,,,,,0,0,1,1,1,1,1,3,755000,5218400256,6.9117885,641.70001
Montana,1980,.42679718,0,1,0,1,26,1,53.60785675048828,56.97912216186523,.28533334,0,0,0,1,0,0,0,0,0,1,0,0,0,51,37,0,0,12,87,10,0,0,4,1,0,0,0,1,1,5,5,0,0,0,0,2,0,2,1,0,2,1,0,.5,.5,,,0,0,0,0,0,0,0,.70512313,.30581796,.65953428,15.296108,0,24,49,55,100,.55000001,.48979592,0,.045588825,68.683273,.16036952,.54475361,35.243,-1.1760339,-1.2216227,.4121428571428572,.16879141,.53633171,-1.3448253,-1.3364034,0,0,1,1,1,1,1,3,788000,8172499968,10.371193,172.60001
Montana,1984,.46942288,0,1,0,1,26,1,46.80391693115234,56.64487075805664,.28533334,0,0,0,1,0,0,0,0,0,1,0,0,0,5.9,9,1.1,0,84,92.40000000000001,0,0,0,7.6,0,1,0,0,1,1,5,5,0,0,0,0,2,0,2,1,0,2,1,0,.5,.5,,,0,0,0,1,0,4,-53.333332,-.066375367,.20347764,-.10177466,13.354717,0,24,50,55,100,.55000001,.47999999,0,.035399292,68.683273,.19815382,-.2645292,39.224998,-.78705364,-.82245296,.3172222222222222,-.33739614,.27102077,-.4496575,-.98520744,0,0,1,1,1,1,1,3,823000,10583700480,12.859903,52.400002
Montana,1988,.39083391,0,1,0,1,26,1,51.95367431640625,54.42698287963867,.28533334,1,0,0,0,0,0,0,1,0,0,0,0,1,68.7,22.1,1.8,0,7.3,73,19.4,0,0,7.5,0,0,-1,-1,1,1,4,2,0,0,0,0,2,0,2,1,0,2,1,0,.5,.5,,,0,0,1,2,0,8,-426.66666,-.067250773,.25062868,-.14155322,14.824115,0,25,50,49,100,.49000001,.5,0,.074302457,68.683273,.21843997,-.28569072,45.326,.26719433,.19289187,.1493333333333334,-1.0156846,.94843382,1.2828789,.048754364,1,0,1,1,1,1,1,3,805000,11383300096,14.140745,41.299999
Montana,1992,.38883704,0,1,0,1,26,1,40.72721481323242,46.29979705810547,.26350001,0,0,0,1,0,0,0,1,0,0,0,0,1,46.9,10.8,18.5,0,23.9,71.59999999999999,11.8,0,0,16.6,0,1,1,0,1,1,5,2,0,0,0,0,1,0,2,1,0,2,.5,.5,.5,.5,,,0,0,1,0,0,0,0,-.61472565,-.72011209,-.3794817,10.731622,1,29,50,61,100,.61000001,.57999998,0,-.23524395,68.179123,.0861215,-.70084715,43.521999,-.23551802,-.00027407706,.7689064748201439,.85920811,-1.4739337,-1.0947261,-.32163954,1,1,1,1,1,1,1,3,822000,13875200000,16.879805,66.599998
Montana,1996,.28228986,0,1,0,1,26,1,41.59890747070313,31.63983917236328,.26350001,0,0,0,1,0,0,0,1,0,0,0,0,1,90,0,0,0,10,61.3,24.4,0,0,7.2,1,0,0,0,1,1,5,2,0,0,0,0,1,0,2,1,0,1,.5,.5,1,0,1,,0,0,0,0,0,0,0,-.23716535,-1.2105786,.19660117,10.961312,1,19,50,33,100,.33000001,.38,0,-.43376651,68.179123,-.10510921,-.13205615,32.681,-.91845375,-.48468724,.9818606557377053,1.2087803,-1.4459456,-2.127234,-.81334454,1,1,1,1,1,1,1,3,877000,17519300608,19.976397,4.5
Montana,2000,.33684996,0,1,0,1,26,1,46.01984024047852,30.35940361022949,.212,0,0,0,1,0,0,0,1,0,0,0,0,1,77.90000000000001,0,0,0,22.1,77.59999999999999,0,18.3,0,4.1,0,0,0,0,1,1,5,2,0,0,0,0,1,0,2,0,0,1,.5,.5,0,1,,1,0,0,0,1,0,4,-53.333332,-.31645438,-1.1240815,.70082891,9.7562056,1,18,50,41,100,.41,.36000001,0,-1.0172833,65.480423,-.6690616,.35260722,29.037001,-.74706739,.27021593,1.016355263157895,1.0866975,-1.4031519,-1.8337648,-.078005791,1,0,1,1,1,1,1,3,902000,20829900800,23.093016,372.60001
Montana,2004,.38782355,0,1,0,1,26,1,44.64138031005859,34.78319931030273,.212,0,0,0,1,0,0,0,1,0,0,0,0,1,68,9.1,0,0,22.9,94.40000000000001,0,0,0,5.6,0,1,0,0,1,1,5,2,0,0,0,0,1,0,2,0,0,1,.5,.5,0,1,,1,0,1,0,2,0,8,-426.66666,-.34911111,-1.0317819,.63758075,9.4639721,1,21,50,47,100,.47,.41999999,0,-.98669189,65.480423,-.58328527,.23417416,37.109001,-.93933493,.047356963,1.098231884057972,1.1161002,-1.4652113,-2.0554352,-.35604966,1,0,1,1,1,1,1,3,927000,25637599232,27.656525,45.900002
Montana,2008,.42530552,0,1,0,1,26,1,59.75658798217773,53.99093246459961,.21149999,0,0,0,1,0,0,0,0,0,1,0,0,0,56.4,41.2,0,0,2.3,22,15,38.4,0,24.6,0,0,0,1,1,1,5,5,0,0,0,0,2,0,2,0,0,1,1,0,0,1,,1,0,1,0,3,0,12,-1376,.032314874,.29064646,1.0574282,12.638517,0,26,50,49,100,.49000001,.51999998,0,-1.0251133,,,,44.261002,.30597147,1.3310848,1.101095238095239,.98311496,-.95080006,-.67714345,,1,1,1,1,1,1,1,3,968000,36074098688,37.266632,133.5
Montana,2012,.35526115,0,1,0,1,26,1,53.61442565917969,47.77313995361328,.21149999,0,0,0,1,0,0,0,0,0,0,1,0,1,90.5,0,0,0,9.5,68.40000000000001,8.9,4.3,14.4,4,1,0,0,-1,1,0,5,1,0,0,0,0,2,0,2,0,0,1,1,0,0,1,,1,0,1,0,4,0,16,-2901.3333,.37931243,.26428318,1.5250119,11.339451,0,22,50,32,100,.31999999,.44,0,-1.1456995,,,,,,,1.27332558139535,1.2233288,-.84401643,,,1,0,1,1,1,1,1,3,1005000,40579301376,40.377415,27.200001
Montana,2016,.34094128,0,1,0,1,26,1,49.1546630859375,44.16474151611328,.211,0,0,0,1,0,0,1,0,0,0,0,0,1,44.2,51.6,0,0,4.2,74,0,0,0,26,0,0,0,1,1,1,5,3,0,0,0,0,1,0,2,0,0,1,.5,.5,0,1,,1,0,1,0,5,0,20,-4938.6665,.038410563,.23373994,1.1632937,10.371634,1,21,50,41,100,.41,.41999999,0,-1.1248832,,,,,,,1.194333333333333,.79833061,-.75992006,,,1,0,1,1,1,1,1,3,1041000,46100701184,44.285015,77.099998
Nebraska,1972,,,,,,27,1,28.95242881774902,47.95542144775391,.18033333,0,0,0,1,0,0,0,0,0,1,0,0,0,41.3,34.3,12.4,3.6,8.300000000000001,92.40000000000001,2.6,4.6,0,.4,0,1,0,0,1,1,5,5,0,0,0,0,0,0,2,0,0,3,0,1,0,1,,1,0,1,0,1,0,4,-53.333332,-1.1354777,-.4093287,-.17840594,5.2210879,0,,49,,,,,1,-.95707172,62.442032,-.63384271,-.50163496,53.619999,.35877928,1.315851,,,,,,0,0,0,1,1,1,1,3,1528000,7660100096,5.0131545,23.9
Nebraska,1976,,,,,,27,1,32.14456558227539,46.26377868652344,.18033333,0,0,0,1,0,0,0,0,0,1,0,0,0,37.6,38.5,2.7,3.2,5.8,45.4,54.5,0,0,.1,0,0,0,0,1,1,5,5,0,0,0,0,0,0,2,0,0,3,0,1,0,1,,1,0,1,0,2,0,8,-426.66666,-.88032335,-1.3305326,.17225081,5.7967367,0,,49,,,,,1,-1.0525742,60.199478,-1.0147297,.13440639,46.935001,.63284409,1.6854182,,,,,,0,0,0,1,1,1,1,3,1552000,11874899968,7.6513529,641.70001
Nebraska,1980,,,,,,27,1,31.38100051879883,44.26307678222656,.18033333,0,0,0,1,0,0,0,0,0,1,0,0,0,46.9,37.6,3.6,0,11.9,76,15.3,5.8,0,2.9,1,0,0,0,1,1,5,5,0,0,0,0,2,0,2,1,0,3,1,0,.33333334,.66666669,,1,0,1,0,3,0,12,-1376,-.62607569,-1.0426048,.19114816,5.6590405,1,,49,,,,,0,-.81722385,58.580471,-1.0369971,.41092139,39.216,.093649007,.91087288,.3678333333333333,.03197784,-.65805352,.061671168,1.1306461,0,0,0,1,1,1,1,3,1572000,17422899200,11.083269,172.60001
Nebraska,1984,,,,,,27,1,19.57822799682617,50.91297912597656,.15450001,0,0,0,0,1,0,1,0,0,0,0,0,0,26.6,58.2,9.1,0,6.1,99,0,0,0,1,0,1,-1,-1,1,1,3,3,0,0,0,0,2,0,2,0,0,3,1,0,0,1,,1,0,1,1,4,0,16,-2901.3333,-1.8994366,-.37216222,-.61650789,3.0248363,0,,49,,,,,1,-1.2829287,55.693951,-1.6535816,-.24585497,41.116001,-.091992967,1.1909357,.4692,.13726394,-2.0367005,-.2292569,1.5615886,0,0,0,1,1,1,1,3,1605000,21820000256,13.595016,52.400002
Nebraska,1988,,,,,,27,1,37.73205947875977,38.46621322631836,.15450001,0,0,0,0,1,0,1,0,0,0,0,0,0,62.9,25.7,1.5,0,9.800000000000001,68,22.3,5.1,0,4.9,0,0,0,0,1,1,3,3,0,0,0,0,1,0,2,0,0,3,.5,.5,0,1,,1,0,1,0,0,0,0,0,-1.0537976,-1.1071807,.23505247,5.8296037,1,,49,,,,,0,-1.2888501,60.02372,-1.1183895,.064591885,43.792999,-.24594571,1.0429044,.50025,.091192402,-1.14499,-.33713812,.8724438,1,0,0,1,1,1,1,3,1603000,26759499776,16.693388,43.099998
Nebraska,1992,,,,,,27,1,38.8975715637207,55.39570617675781,.21533334,0,0,0,0,1,0,1,0,0,0,0,0,0,45.5,7.1,21,0,19.2,81.40000000000001,13.5,0,0,5.2,0,1,0,0,1,1,3,3,0,0,0,0,2,0,2,1,0,3,1,0,.33333334,.66666669,,1,0,1,0,1,0,4,-53.333332,-.7461583,.18609443,-.0040436387,8.3759441,0,,49,,,,,1,-.74211466,63.048641,-.7272554,-.018902898,43.161999,-.38909453,.35302013,.4981333333333333,-.005565526,-.74059278,-.38352901,.33816087,1,0,0,1,1,1,1,3,1601000,35613298688,22.24441,47.200001
Nebraska,1996,,,,,,27,1,32.90828323364258,51.80332183837891,.2185,1,0,0,0,0,0,0,0,1,0,0,0,0,86.90000000000001,0,0,0,13.1,75.7,10.4,2.6,6.2,5.1,1,0,1,1,1,1,4,4,0,0,0,0,2,0,2,0,0,3,1,0,0,1,,1,0,1,1,2,0,8,-426.66666,-.87217492,.3983475,.025759935,7.1904602,0,,49,,,,,1,-.89793485,63.048641,-.92146021,.049285293,33.860001,-.44565621,.45227864,.5584615384615386,.038082261,-.91025716,-.48373848,.475804,1,0,0,1,1,1,1,3,1648000,45111300096,27.373362,7.3000002
Nebraska,2000,,,,,,27,1,33.67308044433594,35.30181121826172,.223,0,0,0,0,1,0,0,1,0,0,0,0,1,70,26.5,0,0,3.5,78.2,15.1,6.5,0,.2,0,0,-1,-1,1,1,3,2,0,0,0,0,1,0,2,0,0,3,.5,.5,0,1,,1,0,1,1,0,0,0,0,-1.1801523,-.77236861,-.27800512,7.5090971,1,,49,,,,,0,-.90214717,66.073547,-.56248248,-.61766982,29.659,-.50253975,.39960742,.6220666666666667,.11603161,-1.2961839,-.61857134,.059942722,1,0,0,1,1,1,1,3,1711000,53689298944,31.378901,372.60001
Nebraska,2004,,,,,,27,1,27.18689918518066,35.23641967773438,.029999999,0,0,0,0,1,0,0,1,0,0,0,0,1,73.3,11.2,6.8,0,8.699999999999999,100,0,0,0,0,0,1,0,0,1,1,3,2,0,0,0,0,1,0,2,0,0,3,.5,.5,0,1,,1,0,1,0,0,0,0,0,-1.5730809,-.99634057,1.2388803,.81560695,1,,49,,,,,0,-2.8119612,52.60973,-2.6820998,1.1090189,37.424999,-.85984033,1.9521208,.5999,-.12514026,-1.4479406,-.73470008,1.8222594,1,0,0,1,1,1,1,3,1744000,66415599616,38.08234,45.900002
Nebraska,2008,,,,,,27,0,45.80254364013672,32.09003829956055,.029999999,1,0,0,0,0,0,0,0,1,0,0,0,0,49,46,0,0,5,87,0,0,0,13,0,0,1,1,1,1,4,4,0,0,0,0,1,0,2,0,0,3,.5,.5,0,1,,1,0,1,1,1,0,4,-53.333332,-.93368155,-1.2150198,2.0759861,1.3740762,1,,49,,,,,0,-3.0096676,,,,40.426998,-.37900728,2.6306603,.607076923076923,-.29006693,-.64361465,-.088940352,,1,1,0,1,1,1,1,3,1782000,83122798592,46.64579,133.5
Nebraska,2012,,,,,,27,0,25.96092987060547,31.55810165405273,.029999999,0,0,1,0,0,0,0,1,0,0,0,0,1,100,0,0,0,0,94,0,0,6,0,1,0,-1,-1,0,1,1,2,0,0,0,0,1,0,2,0,0,3,.5,.5,0,1,,1,0,1,1,0,0,0,0,-1.518989,-.64596784,1.4729911,.77882791,1,,49,,,,,0,-2.9919801,,,,,,,.8582142857142857,.11206829,-1.6310573,,,1,0,0,1,1,1,1,3,1856000,99613401088,53.671013,33.599998
